timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
2523765024,1544809303600344,323883449,-1170765722,40206,5763,0.335,0.7686433,0.71500003,1.1830001,0.53,0.77,95,2,0.045,0.014,-0.043,-0.79300004,0.29036587,0,nan,0.0,4,1,22
2523955129,1544809303800344,323883446,-1170765724,40315,5873,0.335,0.76866686,0.717,1.1860001,0.53,0.77,95,2,0.21800001,-0.20300001,-0.079,-0.625,0.29036587,0,nan,0.0,4,1,22
2524169153,1544809304000344,323883439,-1170765726,40375,5932,0.294,0.477136,0.71900004,1.187,0.53,0.77,96,3,0.50600004,-0.505,-0.036000002,-0.40100002,2.4006789,0,nan,0.0,4,1,22
2524364047,1544809304200344,323883425,-1170765724,40455,6012,0.27400002,0.24575299,0.72,1.1880001,0.53,0.77,96,3,0.994,-0.98700005,0.125,-0.358,2.8867705,0,nan,0.0,4,1,22
2524572145,1544809304400344,323883406,-1170765719,40480,6037,0.286,0.18606797,0.72300005,1.194,0.53,0.77,96,3,1.263,-1.25,0.18300001,-0.554,2.9566138,0,nan,0.0,4,1,22
2524773016,1544809304600344,323883378,-1170765712,40521,6078,0.261,0.110374965,0.72400004,1.1980001,0.53,0.77,96,3,2.013,-1.996,0.256,-0.19500001,2.999225,0,nan,0.0,4,1,22
2524967313,1544809304800344,323883339,-1170765706,40521,6078,0.257,0.09840916,0.72400004,1.1980001,0.53,0.77,96,3,2.3920002,-2.3700001,0.32900003,-0.216,3.0016267,0,nan,0.0,4,1,22
2525169578,1544809305000344,323883290,-1170765696,40583,6140,0.26200002,0.081910916,0.726,1.199,0.53,0.77,96,3,3.051,-3.0040002,0.53000003,-0.314,2.9809237,0,nan,0.0,4,1,22
2525369026,1544809305200343,323883233,-1170765685,40580,6137,0.24400002,0.07435609,0.72800004,1.192,0.53,0.77,96,3,3.371,-3.3270001,0.541,-0.177,2.9806948,0,nan,0.0,4,1,22
2525569213,1544809305400343,323883168,-1170765673,40596,6153,0.291,0.06408168,0.73,1.1930001,0.53,0.77,96,3,3.9730003,-3.9300003,0.583,-0.30600002,2.9885924,0,nan,0.0,4,1,22
2525766070,1544809305600343,323883093,-1170765661,40614,6172,0.29700002,0.060332537,0.73300004,1.194,0.53,0.77,96,3,4.385,-4.3430004,0.6,-0.224,2.9971325,0,nan,0.0,4,1,22
2525966033,1544809305800343,323883012,-1170765648,40634,6191,0.26700002,0.055466037,0.73600006,1.194,0.53,0.77,96,3,4.6800003,-4.6340003,0.657,-0.23900001,2.9991333,0,nan,0.0,4,1,22
2526178077,1544809306000343,323882924,-1170765634,40692,6250,0.26900002,0.050833408,0.739,1.197,0.53,0.77,96,2,5.03,-4.9950004,0.59300005,-0.27600002,3.012813,0,nan,0.0,4,1,22
2526371102,1544809306200343,323882833,-1170765621,40701,6258,0.259,0.046642873,0.74,1.1980001,0.53,0.77,96,2,5.1930003,-5.157,0.606,-0.074,3.019492,0,nan,0.0,4,1,22
2526559690,1544809306400343,323882740,-1170765610,40684,6241,0.254,0.0498747,0.74200004,1.199,0.53,0.77,96,2,5.236,-5.2110004,0.512,-0.124000005,3.0314848,0,nan,0.0,4,1,22
2526773195,1544809306600343,323882645,-1170765600,40695,6252,0.26700002,0.048981093,0.74500006,1.2040001,0.53,0.77,96,2,5.406,-5.3900003,0.407,-0.096,3.0501833,0,nan,0.0,4,1,22
2526973049,1544809306800343,323882548,-1170765592,40683,6240,0.25300002,0.04422315,0.74600005,1.2030001,0.53,0.77,96,2,5.492,-5.471,0.47700003,-0.047000002,3.0527353,0,nan,0.0,4,1,22
2527173057,1544809307000343,323882451,-1170765584,40680,6237,0.257,0.04544785,0.748,1.2060001,0.53,0.77,96,4,5.426,-5.4100003,0.416,0.027,3.05903,0,nan,0.0,4,1,22
2527369037,1544809307200343,323882353,-1170765578,40658,6215,0.256,0.044573437,0.749,1.2090001,0.53,0.77,96,4,5.3570004,-5.347,0.321,0.109000005,3.0713346,0,nan,0.0,4,1,22
2527571132,1544809307400343,323882257,-1170765573,40630,6187,0.263,0.045252196,0.75100005,1.2110001,0.53,0.77,96,4,5.3650002,-5.361,0.223,0.179,3.0864086,0,nan,0.0,4,1,22
2527766052,1544809307600343,323882161,-1170765569,40593,6150,0.25,0.04583252,0.75200003,1.212,0.53,0.77,96,4,5.216,-5.2120004,0.21200001,0.101,3.0940385,0,nan,0.0,4,1,22
2527966884,1544809307800343,323882067,-1170765565,40525,6082,0.264,0.046315625,0.753,1.213,0.53,0.77,96,4,5.2190003,-5.216,0.177,0.29200003,3.1012578,0,nan,0.0,4,1,22
2528191108,1544809308000343,323881973,-1170765561,40452,6009,0.264,0.047758836,0.75500005,1.215,0.53,0.77,96,6,5.202,-5.196,0.25500003,0.28500003,3.096756,0,nan,0.0,4,1,22
2528370019,1544809308200342,323881879,-1170765555,40395,5952,0.26700002,0.049096633,0.757,1.2140001,0.53,0.77,96,6,5.163,-5.156,0.26500002,0.133,3.093369,0,nan,0.0,4,1,22
2528567724,1544809308400342,323881786,-1170765550,40340,5897,0.26900002,0.05287021,0.76000005,1.217,0.53,0.77,96,6,5.065,-5.0620003,0.16900001,0.26500002,3.1006505,0,nan,0.0,4,1,22
2528768155,1544809308600342,323881695,-1170765546,40276,5833,0.272,0.055312622,0.763,1.2210001,0.53,0.77,96,6,4.946,-4.9410005,0.22100002,0.246,3.0988019,0,nan,0.0,4,1,22
2528969027,1544809308800342,323881604,-1170765540,40237,5794,0.266,0.04969825,0.76500005,1.22,0.53,0.77,96,6,5.0870004,-5.076,0.33400002,0.10700001,3.0855806,0,nan,0.0,4,1,22
2529156215,1544809309000342,323881513,-1170765533,40174,5731,0.263,0.053162552,0.767,1.2190001,0.53,0.77,96,5,4.932,-4.9220004,0.319,0.22900002,3.081291,0,nan,0.0,4,1,22
2529366114,1544809309200342,323881424,-1170765526,40131,5688,0.275,0.056456164,0.77000004,1.2190001,0.53,0.77,96,5,4.8570004,-4.847,0.319,0.179,3.078639,0,nan,0.0,4,1,22
2529564711,1544809309400342,323881336,-1170765518,40087,5644,0.27600002,0.05464102,0.77300006,1.222,0.53,0.77,96,5,4.887,-4.868,0.42700002,0.120000005,3.0654662,0,nan,0.0,4,1,22
2529769066,1544809309600342,323881248,-1170765509,40058,5615,0.275,0.05578124,0.776,1.2260001,0.53,0.77,96,5,4.8830004,-4.8620005,0.448,0.22000001,3.0574005,0,nan,0.0,4,1,22
2529965759,1544809309800342,323881160,-1170765499,40053,5610,0.277,0.056019306,0.77900004,1.23,0.53,0.77,96,5,4.861,-4.8370004,0.48100004,0.009000001,3.049652,0,nan,0.0,4,1,22
2530172097,1544809310000342,323881073,-1170765489,40025,5582,0.286,0.05644412,0.78200006,1.23,0.53,0.77,96,2,4.813,-4.789,0.48200002,0.010000001,3.0453613,0,nan,0.0,4,1,22
2530362656,1544809310200342,323880986,-1170765478,39991,5548,0.266,0.054154072,0.78400004,1.2340001,0.53,0.77,96,2,4.8910003,-4.854,0.59800005,0.08800001,3.0310628,0,nan,0.0,4,1,22
2530563017,1544809310400342,323880900,-1170765467,39954,5511,0.27100003,0.057837415,0.78700006,1.2370001,0.53,0.77,96,2,4.749,-4.723,0.50200003,-0.017,3.033351,0,nan,0.0,4,1,22
2530763301,1544809310600342,323880814,-1170765457,39943,5500,0.275,0.058539562,0.79,1.2420001,0.53,0.77,96,2,4.8,-4.767,0.56,-0.007,3.0289066,0,nan,0.0,4,1,22
2530964127,1544809310800342,323880728,-1170765445,39939,5496,0.291,0.059098065,0.794,1.246,0.53,0.77,96,2,4.8230004,-4.782,0.62700003,-0.043,3.0197904,0,nan,0.0,4,1,22
2531168142,1544809311000342,323880640,-1170765432,39930,5486,0.28500003,0.057113104,0.79700005,1.2490001,0.53,0.77,96,10,4.846,-4.8120003,0.574,-0.078,3.0214586,0,nan,0.0,4,1,22
2531369029,1544809311200341,323880554,-1170765419,39964,5521,0.282,0.056530688,0.8,1.251,0.53,0.77,96,10,4.8360004,-4.788,0.679,-0.18100001,3.0105238,0,nan,0.0,4,1,22
2531570066,1544809311400341,323880467,-1170765406,39975,5532,0.279,0.05584198,0.80300003,1.253,0.53,0.77,96,10,4.8620005,-4.821,0.624,-0.087000005,3.0118003,0,nan,0.0,4,1,22
2531758040,1544809311600341,323880379,-1170765391,40003,5560,0.275,0.05319833,0.80500007,1.2520001,0.53,0.77,96,10,4.8900003,-4.8320003,0.75200003,-0.27600002,2.998372,0,nan,0.0,4,1,22
2531970018,1544809311800341,323880292,-1170765377,40019,5576,0.268,0.053619478,0.80700004,1.25,0.53,0.77,96,10,4.826,-4.782,0.652,-0.21900001,3.002402,0,nan,0.0,4,1,22
2532179018,1544809312000341,323880205,-1170765362,40057,5614,0.266,0.05233701,0.808,1.2490001,0.53,0.77,96,5,4.9020004,-4.84,0.77800006,-0.20300001,2.9915855,0,nan,0.0,4,1,22
2532371018,1544809312200341,323880118,-1170765346,40074,5630,0.27100003,0.05231188,0.81000006,1.2520001,0.53,0.77,96,5,4.8910003,-4.828,0.786,-0.25300002,2.9856563,0,nan,0.0,4,1,22
2532564097,1544809312400341,323880031,-1170765331,40097,5654,0.277,0.05273512,0.81100005,1.253,0.53,0.77,96,5,4.907,-4.8580003,0.69500005,-0.16100001,2.9928408,0,nan,0.0,4,1,22
2532765082,1544809312600341,323879943,-1170765317,40106,5663,0.263,0.053243708,0.813,1.2540001,0.53,0.77,96,5,4.848,-4.7970004,0.70100003,-0.18,2.9947314,0,nan,0.0,4,1,22
2532966025,1544809312800341,323879857,-1170765301,40145,5701,0.275,0.053604294,0.81500006,1.256,0.53,0.77,96,5,4.8450003,-4.7840004,0.76600003,-0.21800001,2.9885437,0,nan,0.0,4,1,22
2533166037,1544809313000341,323879770,-1170765285,40193,5749,0.277,0.05328577,0.81700003,1.256,0.53,0.77,96,7,4.8580003,-4.8040004,0.72200006,-0.277,2.9906034,0,nan,0.0,4,1,22
2533361025,1544809313200341,323879683,-1170765271,40196,5753,0.27600002,0.051834356,0.818,1.256,0.53,0.77,96,7,4.86,-4.802,0.749,-0.17600001,2.9885907,0,nan,0.0,4,1,22
2533561070,1544809313400341,323879597,-1170765256,40198,5754,0.272,0.052889932,0.81900007,1.2550001,0.53,0.77,96,7,4.7570004,-4.697,0.75900006,-0.128,2.9849296,0,nan,0.0,4,1,22
2533767277,1544809313600341,323879510,-1170765240,40204,5760,0.27100003,0.049906116,0.81900007,1.2550001,0.53,0.77,96,7,4.8630004,-4.7920003,0.832,-0.09900001,2.9765284,0,nan,0.0,4,1,22
2533965903,1544809313800341,323879422,-1170765223,40215,5772,0.27800003,0.053262733,0.82100004,1.2540001,0.53,0.77,96,7,4.809,-4.754,0.72900003,-0.127,2.9828563,0,nan,0.0,4,1,22
2534186441,1544809314000341,323879335,-1170765207,40243,5800,0.273,0.051533286,0.822,1.2540001,0.53,0.77,96,2,4.868,-4.8040004,0.791,-0.19700001,2.9804518,0,nan,0.0,4,1,22
2534359021,1544809314200340,323879247,-1170765190,40247,5804,0.27400002,0.051425423,0.823,1.2550001,0.53,0.77,96,2,4.9020004,-4.8300004,0.836,-0.16800001,2.975104,0,nan,0.0,4,1,22
2534565016,1544809314400340,323879159,-1170765172,40262,5819,0.273,0.051702756,0.82400006,1.2570001,0.53,0.77,96,2,4.931,-4.867,0.78800005,-0.127,2.9782481,0,nan,0.0,4,1,22
2534765017,1544809314600340,323879071,-1170765155,40297,5853,0.279,0.052768283,0.82600003,1.2590001,0.53,0.77,96,2,4.9110003,-4.839,0.836,-0.15300001,2.974297,0,nan,0.0,4,1,22
2534962018,1544809314800340,323878982,-1170765137,40295,5852,0.29700002,0.055856116,0.82800007,1.261,0.53,0.77,96,2,4.9630003,-4.8900003,0.846,-0.127,2.9723172,0,nan,0.0,4,1,22
2535165019,1544809315000340,323878894,-1170765120,40287,5844,0.28100002,0.055278238,0.83000004,1.263,0.53,0.77,96,5,4.907,-4.847,0.76600003,-0.13700001,2.9789076,0,nan,0.0,4,1,22
2535365094,1544809315200340,323878806,-1170765104,40289,5845,0.268,0.053443026,0.832,1.2650001,0.53,0.77,96,5,4.9110003,-4.8570004,0.72800004,-0.071,2.9864242,0,nan,0.0,4,1,22
2535565058,1544809315400340,323878718,-1170765088,40277,5834,0.26200002,0.05718309,0.83300006,1.266,0.53,0.77,96,5,4.821,-4.7640004,0.74300003,-0.063,2.9866414,0,nan,0.0,4,1,22
2535758005,1544809315600340,323878631,-1170765073,40254,5810,0.26500002,0.05368039,0.83500004,1.2670001,0.53,0.77,96,5,4.8320003,-4.782,0.69100004,-0.018000001,2.9929268,0,nan,0.0,4,1,22
2535950301,1544809315800340,323878544,-1170765060,40217,5773,0.26900002,0.049207635,0.83300006,1.264,0.53,0.77,96,5,4.8190002,-4.7700005,0.68700004,0.015000001,2.9960935,0,nan,0.0,4,1,22
2536166182,1544809316000340,323878459,-1170765046,40200,5756,0.28300002,0.055236876,0.83400005,1.266,0.53,0.77,96,5,4.795,-4.742,0.71500003,0.165,2.9941611,0,nan,0.0,4,1,22
2536355256,1544809316200340,323878372,-1170765032,40145,5702,0.257,0.051265903,0.83500004,1.266,0.53,0.77,96,5,4.8500004,-4.8050003,0.66300005,0.21000001,2.9998975,0,nan,0.0,4,1,22
2536556068,1544809316400340,323878285,-1170765017,40088,5645,0.25300002,0.05103639,0.83500004,1.2670001,0.53,0.77,96,5,4.82,-4.769,0.697,0.178,2.9980893,0,nan,0.0,4,1,22
2536756065,1544809316600340,323878198,-1170765003,40019,5575,0.26700002,0.05242323,0.836,1.264,0.53,0.77,96,5,4.872,-4.822,0.69200003,0.11800001,2.9986033,0,nan,0.0,4,1,22
2536964115,1544809316800340,323878110,-1170764989,39963,5520,0.264,0.051225062,0.837,1.2620001,0.53,0.77,96,5,4.9960003,-4.945,0.712,0.10700001,2.9986203,0,nan,0.0,4,1,22
2537164085,1544809317000340,323878022,-1170764973,39920,5477,0.259,0.05160764,0.83800006,1.258,0.53,0.77,96,7,4.934,-4.873,0.771,0.083000004,2.9913633,0,nan,0.0,4,1,22
2537364216,1544809317200339,323877933,-1170764958,39896,5453,0.261,0.051603273,0.83900005,1.2590001,0.53,0.77,96,7,4.9500003,-4.8970003,0.72300005,0.13800001,2.9932768,0,nan,0.0,4,1,22
2537565203,1544809317400339,323877845,-1170764943,39848,5405,0.256,0.052881554,0.84000003,1.2600001,0.53,0.77,96,7,4.8490005,-4.795,0.72200006,0.15900001,2.9927068,0,nan,0.0,4,1,22
2537766071,1544809317600339,323877757,-1170764928,39787,5344,0.26500002,0.052242238,0.841,1.258,0.53,0.77,96,7,4.952,-4.8950005,0.74600005,0.056,2.9914446,0,nan,0.0,4,1,22
2537966107,1544809317800339,323877670,-1170764913,39773,5329,0.273,0.05299587,0.84200007,1.256,0.53,0.77,96,7,4.881,-4.828,0.71400005,0.095000006,2.9931557,0,nan,0.0,4,1,22
2538175103,1544809318000339,323877583,-1170764897,39771,5327,0.27400002,0.053399917,0.84300005,1.2570001,0.53,0.77,96,6,4.892,-4.826,0.804,-0.054,2.9845037,0,nan,0.0,4,1,22
2538364019,1544809318200339,323877495,-1170764880,39789,5345,0.27100003,0.05230664,0.84400004,1.258,0.53,0.77,96,6,4.9610004,-4.9,0.772,-0.098000005,2.9849536,0,nan,0.0,4,1,22
2538561050,1544809318400339,323877407,-1170764865,39797,5353,0.272,0.052949622,0.846,1.2600001,0.53,0.77,96,6,4.932,-4.875,0.753,-0.18400002,2.986698,0,nan,0.0,4,1,22
2538757137,1544809318600339,323877318,-1170764849,39818,5374,0.27100003,0.05347968,0.84700006,1.263,0.53,0.77,96,6,4.985,-4.926,0.768,-0.081,2.986809,0,nan,0.0,4,1,22
2538956118,1544809318800339,323877230,-1170764834,39822,5378,0.26200002,0.052875094,0.84800005,1.2650001,0.53,0.77,96,6,4.9240003,-4.866,0.75200003,0.063,2.987605,0,nan,0.0,4,1,22
2539162082,1544809319000339,323877141,-1170764818,39802,5358,0.26700002,0.05295346,0.84900004,1.268,0.53,0.77,96,3,5.018,-4.959,0.76500005,-0.047000002,2.9881382,0,nan,0.0,4,1,22
2539361019,1544809319200339,323877051,-1170764803,39797,5354,0.27800003,0.054046385,0.851,1.2720001,0.53,0.77,96,3,5.0010004,-4.951,0.707,-0.015000001,2.9940856,0,nan,0.0,4,1,22
2539558022,1544809319400339,323876962,-1170764788,39813,5369,0.25800002,0.052216582,0.85200006,1.274,0.53,0.77,96,3,4.965,-4.92,0.66400003,-0.014,3.0012603,0,nan,0.0,4,1,22
2539753115,1544809319600339,323876873,-1170764774,39817,5374,0.26700002,0.05418357,0.85400003,1.2770001,0.53,0.77,96,3,4.9680004,-4.925,0.65500003,0.061000004,3.0053976,0,nan,0.0,4,1,22
2539958030,1544809319800339,323876784,-1170764761,39792,5348,0.261,0.053082615,0.855,1.2800001,0.53,0.77,96,3,4.964,-4.919,0.66700006,0.010000001,3.0061185,0,nan,0.0,4,1,22
2540184020,1544809320000338,323876694,-1170764746,39776,5332,0.25100002,0.05174587,0.855,1.2820001,0.53,0.77,96,2,5.0740004,-5.0210004,0.73600006,0.043,3.0007215,0,nan,0.0,4,1,22
2540359257,1544809320200338,323876603,-1170764731,39780,5336,0.25500003,0.05112418,0.85600007,1.284,0.53,0.77,96,2,5.065,-5.0160003,0.703,-0.048,3.0015533,0,nan,0.0,4,1,22
2540559641,1544809320400338,323876512,-1170764716,39774,5330,0.254,0.050381545,0.85600007,1.2850001,0.53,0.77,96,2,5.102,-5.0540004,0.70000005,0.038000003,3.0028787,0,nan,0.0,4,1,22
2540762015,1544809320600338,323876420,-1170764702,39769,5325,0.26900002,0.05200819,0.85700005,1.286,0.53,0.77,96,2,5.0750003,-5.03,0.674,0.136,3.005662,0,nan,0.0,4,1,22
2540961144,1544809320800338,323876329,-1170764688,39752,5308,0.272,0.052218154,0.85800004,1.2870001,0.53,0.77,96,2,5.102,-5.058,0.67,0.08400001,3.0079017,0,nan,0.0,4,1,22
2541164833,1544809321000338,323876238,-1170764673,39731,5287,0.266,0.051737837,0.859,1.2880001,0.53,0.77,96,3,5.0870004,-5.0360003,0.71300006,0.020000001,3.0042036,0,nan,0.0,4,1,22
2541354074,1544809321200338,323876147,-1170764658,39749,5305,0.26700002,0.05105454,0.859,1.289,0.53,0.77,96,3,5.0680003,-5.024,0.67,-0.034,3.006754,0,nan,0.0,4,1,22
2541562024,1544809321400338,323876057,-1170764644,39769,5325,0.273,0.053865917,0.86,1.292,0.53,0.77,96,3,4.9230003,-4.8820004,0.63000005,-0.13700001,3.0099764,0,nan,0.0,4,1,22
2541754022,1544809321600338,323875971,-1170764632,39798,5354,0.277,0.055924885,0.86100006,1.296,0.53,0.77,96,3,4.741,-4.704,0.58900005,-0.11000001,3.0135098,0,nan,0.0,4,1,22
2541952064,1544809321800338,323875887,-1170764621,39806,5362,0.27800003,0.058389463,0.86200005,1.299,0.53,0.77,96,3,4.504,-4.478,0.483,-0.048,3.0237827,0,nan,0.0,4,1,22
2542158608,1544809322000338,323875809,-1170764612,39827,5383,0.275,0.062766574,0.86300004,1.302,0.53,0.77,96,7,4.1390004,-4.119,0.411,-0.104,3.0326376,0,nan,0.0,4,1,22
2542348215,1544809322200338,323875737,-1170764606,39837,5394,0.275,0.0661108,0.864,1.304,0.53,0.77,96,7,3.9010003,-3.887,0.33100003,-0.09,3.0443804,0,nan,0.0,4,1,22
2542552020,1544809322400338,323875669,-1170764600,39822,5378,0.279,0.0731176,0.86500007,1.307,0.53,0.77,96,7,3.5490003,-3.5400002,0.24700001,0.044000003,3.0570798,0,nan,0.0,4,1,22
2542746064,1544809322600338,323875607,-1170764597,39814,5370,0.28100002,0.08193465,0.86700004,1.3110001,0.53,0.77,96,7,3.2510002,-3.249,0.127,-0.096,3.0775957,0,nan,0.0,4,1,22
2542962017,1544809322800338,323875550,-1170764595,39837,5393,0.282,0.08651265,0.869,1.315,0.53,0.77,96,7,3.0490003,-3.0440001,0.16800001,-0.16000001,3.0818255,0,nan,0.0,4,1,22
2543159133,1544809323000337,323875498,-1170764594,39888,5444,0.282,0.09552326,0.87000006,1.317,0.53,0.77,96,6,2.7370002,-2.7370002,0.05,-0.18300001,3.1006567,0,nan,0.0,4,1,22
2543362067,1544809323200337,323875449,-1170764594,39928,5484,0.282,0.09868545,0.87100005,1.3180001,0.53,0.77,96,6,2.5790002,-2.5790002,0.053000003,-0.32200003,3.1106687,0,nan,0.0,4,1,22
2543559258,1544809323400337,323875406,-1170764594,40022,5578,0.26900002,0.10925638,0.87100005,1.315,0.53,0.77,96,6,2.2340002,-2.2340002,-0.008,-0.446,3.1262758,0,nan,0.0,4,1,22
2543762154,1544809323600337,323875366,-1170764596,40120,5676,0.268,0.114363916,0.87000006,1.312,0.53,0.77,96,6,2.102,-2.102,0.004,-0.439,3.132634,0,nan,0.0,4,1,22
2543959188,1544809323800337,323875329,-1170764596,40244,5800,0.27100003,0.13088956,0.87000006,1.309,0.53,0.77,96,6,1.9050001,-1.904,0.047000002,-0.55,3.1258433,0,nan,0.0,4,1,22
2544163685,1544809324000337,323875297,-1170764596,40369,5925,0.27800003,0.15543918,0.87000006,1.3080001,0.53,0.77,96,7,1.6520001,-1.6520001,-0.017,-0.588,3.136772,0,nan,0.0,4,1,22
2544361055,1544809324200337,323875268,-1170764597,40469,6025,0.291,0.16261092,0.87000006,1.309,0.53,0.77,96,7,1.519,-1.5180001,0.067,-0.582,3.118005,0,nan,0.0,4,1,22
2544564032,1544809324400337,323875240,-1170764597,40569,6125,0.31300002,0.18403588,0.87100005,1.3110001,0.53,0.77,96,7,1.503,-1.501,0.075,-0.83000004,3.1064234,0,nan,0.0,4,1,22
2544752091,1544809324600337,323875212,-1170764595,40664,6220,0.28,0.18389504,0.87200004,1.3130001,0.53,0.77,96,7,1.4590001,-1.4440001,0.21400002,-0.423,3.05023,0,nan,0.0,4,1,22
2544965017,1544809324800337,323875187,-1170764589,40675,6231,0.238,0.2173865,0.87200004,1.312,0.53,0.77,96,7,1.2270001,-1.1730001,0.36,-0.024,2.963964,0,nan,0.0,4,1,22
2545157095,1544809325000337,323875166,-1170764582,40598,6154,0.224,0.25249887,0.87200004,1.312,0.53,0.77,96,7,1.121,-1.0300001,0.44200003,0.47300002,2.866879,0,nan,0.0,4,1,22
2545353874,1544809325200337,323875146,-1170764574,40384,5940,0.25100002,0.2621933,0.87000006,1.309,0.53,0.77,96,7,1.074,-0.9990001,0.393,1.302,2.8186,0,nan,0.0,4,1,22
2545555116,1544809325400337,323875130,-1170764566,40068,5624,0.273,0.27125573,0.86800003,1.304,0.53,0.77,96,7,0.96800005,-0.84800005,0.46600002,1.5580001,2.7319956,0,nan,0.0,4,1,22
